pantun_id,line1,line2,line3,line4,region,theme,is_complete,full_text
524,Anak ayam turunnya lapan,Mati seekor tinggalnya tujuh,Di dalam kubur berdinding papan,Hancur luluh seluruh tubuh,Sabah,Agama & Spiritual,True,Anak ayam turunnya lapan Mati seekor tinggalnya tujuh; Di dalam kubur berdinding papan Hancur luluh seluruh tubuh
525,Anak ayam turun empat,Mati seekor tinggalnya tiga,Supaya hamba membaca sifat,Lekas juga jalan ke syurga,Sabah,Agama & Spiritual,True,Anak ayam turun empat Mati seekor tinggalnya tiga; Supaya hamba membaca sifat Lekas juga jalan ke syurga
526,Anak Cina anak Melayu,Anak Jepun melipat kain,Bagaimana bunga tak layu,Embun menitik di tempat lain,Sabah,Agama & Spiritual,True,Anak Cina anak Melayu Anak Jepun melipat kain; Bagaimana bunga tak layu Embun menitik di tempat lain
527,Apa batu apa bangkatu,Tekeding tumpah di pohon sena,Apa laku apa akalku,Pendinding kita api neraka,Sabah,Agama & Spiritual,True,Apa batu apa bangkatu Tekeding tumpah di pohon sena; Apa laku apa akalku Pendinding kita api neraka
528,Asalkan kapas Subahan Allah,Asap mari titi meniti,Tuanlah mati dipanggil Allah,Mayat di rumah akan ditangisi,Sabah,Agama & Spiritual,True,Asalkan kapas Subahan Allah Asap mari titi meniti; Tuanlah mati dipanggil Allah Mayat di rumah akan ditangisi
529,"Bangun malai bangunlah bungaku,",Bangun puasa bulan Ramadan;,Hilang bunga hilang di pangkuanku,Bungaku wujud sepanjang badan,Sabah,Agama & Spiritual,True,"Bangun malai bangunlah bungaku, Bangun puasa bulan Ramadan;; Hilang bunga hilang di pangkuanku Bungaku wujud sepanjang badan"
530,"Barat Daya kencang semalam,",Tongkat patah titian roboh;,Apalah daya bujang semalam,Mengembang bunga di wajahnya subuh,Sabah,Agama & Spiritual,True,"Barat Daya kencang semalam, Tongkat patah titian roboh;; Apalah daya bujang semalam Mengembang bunga di wajahnya subuh"
531,"Batu Belah Batu Bertangkup,",Tangkupnya mari Ulu Mandian;,Dicuba Allah tidak takut,Takutku lagi tanpa janjian,Sabah,Agama & Spiritual,True,"Batu Belah Batu Bertangkup, Tangkupnya mari Ulu Mandian;; Dicuba Allah tidak takut Takutku lagi tanpa janjian"
532,"Bergelang satulah sebelah,",Dibawa mari memancing ikan;,Jika tidak takutkan Allah,Badan dan nyawa saya serahkan,Sabah,Agama & Spiritual,True,"Bergelang satulah sebelah, Dibawa mari memancing ikan;; Jika tidak takutkan Allah Badan dan nyawa saya serahkan"
533,"Bertolak dari Kimanis,",Belayar angin utara;,Berhadapan mulutnya manis,Lain belakang lain bicara,Sabah,Agama & Spiritual,True,"Bertolak dari Kimanis, Belayar angin utara;; Berhadapan mulutnya manis Lain belakang lain bicara"
534,"Bukanlah padi masak berhimpun,",Dimasak mari santan kelapa:,Walau kumati ditembak Jepun,Kerana adinda tidak mengapa,Sabah,Agama & Spiritual,True,"Bukanlah padi masak berhimpun, Dimasak mari santan kelapa:; Walau kumati ditembak Jepun Kerana adinda tidak mengapa"
535,"Burung haji terbang ke haji,",Tapak Sulaiman di bawah tangannya;,Jika adinda mengubah janji,Melungsur iman dari badannya,Sabah,Agama & Spiritual,True,"Burung haji terbang ke haji, Tapak Sulaiman di bawah tangannya;; Jika adinda mengubah janji Melungsur iman dari badannya"
536,"Cina bukan Melayu bukan,",Tuan haji mudi ke Senan;,"Sekerat buah sudah kumakan,",Tak lagi jadi kempunan.,Sabah,Agama & Spiritual,True,"Cina bukan Melayu bukan, Tuan haji mudi ke Senan;; Sekerat buah sudah kumakan, Tak lagi jadi kempunan."
537,"Datanglah sudah kapal Sentubung,",Masuklah mari Bukit Kanibung:,"Mahallah beras murahlah ambolong,",Allah jua lagi bertolong.,Sabah,Agama & Spiritual,True,"Datanglah sudah kapal Sentubung, Masuklah mari Bukit Kanibung:; Mahallah beras murahlah ambolong, Allah jua lagi bertolong."
538,"Daun terap di ataslah bukit,",Kapallah menyamun dualah batang;,"Jadi kenangan bukanlah sedikit,",Darilah dulu sampai sekarang.,Sabah,Agama & Spiritual,True,"Daun terap di ataslah bukit, Kapallah menyamun dualah batang;; Jadi kenangan bukanlah sedikit, Darilah dulu sampai sekarang."
539,"Daun terup di ataslah bukit,",Kapallah menyamun dualah batang;,"Jadi kenangan bukanlah sedikit,",Darilah dulu sampai sekarang.,Sabah,Agama & Spiritual,True,"Daun terup di ataslah bukit, Kapallah menyamun dualah batang;; Jadi kenangan bukanlah sedikit, Darilah dulu sampai sekarang."
540,"Hai berkayuh ke Sungai Panjang,",Di sana urusan berhari-hari;,Minta doa umur panjang.,Kalau berjumpa terkenang lagi.,Sabah,Agama & Spiritual,True,"Hai berkayuh ke Sungai Panjang, Di sana urusan berhari-hari;; Minta doa umur panjang. Kalau berjumpa terkenang lagi."
541,Haji-haji berbaju jubah.,Sembahyang dalam perahu:,"Tuan berjanji tidak berubah,",Bulan di atas dimakan rahu.,Sabah,Agama & Spiritual,True,"Haji-haji berbaju jubah. Sembahyang dalam perahu:; Tuan berjanji tidak berubah, Bulan di atas dimakan rahu."
542,"Hari-hari turun ke gua,",Sarat membawa buah-buahan:,Hari-hari mintakan doa.,Lekas bertemu mudah-mudahan.,Sabah,Agama & Spiritual,True,"Hari-hari turun ke gua, Sarat membawa buah-buahan:; Hari-hari mintakan doa. Lekas bertemu mudah-mudahan."
543,"Hujan lebat perigi penuh,",Kapal besar dari muara;,"Kalau tak dapat si buntar penuh,",Biar kumati berbuang nyawa.,Sabah,Agama & Spiritual,True,"Hujan lebat perigi penuh, Kapal besar dari muara;; Kalau tak dapat si buntar penuh, Biar kumati berbuang nyawa."
544,"Ibarat makanan sudah sedia,",Hendak kumakan tidak berdaya;,"Baik kusambar dengan upaya,",Takutku kepada Tuhan yang kaya.,Sabah,Agama & Spiritual,True,"Ibarat makanan sudah sedia, Hendak kumakan tidak berdaya;; Baik kusambar dengan upaya, Takutku kepada Tuhan yang kaya."
545,"Illahi-Illahi Azizul Rahman,",Tersebut kisah orang beriman:,Di dalam kubur terlalu nyaman.,Datang malaikat membawa firman.,Sabah,Agama & Spiritual,True,"Illahi-Illahi Azizul Rahman, Tersebut kisah orang beriman:; Di dalam kubur terlalu nyaman. Datang malaikat membawa firman."
546,"Illah-Illahi Azizul Gafur,",Nungkar-Nangkir datang memangkur,"Tulang dan isi menjadi kapur,",Itulah seksa di dalam kubur.,Sabah,Agama & Spiritual,True,"Illah-Illahi Azizul Gafur, Nungkar-Nangkir datang memangkur; Tulang dan isi menjadi kapur, Itulah seksa di dalam kubur."
547,Inderagiri pasirnya lumat.,Karang bercampur dengan lokan;,"Sebagai Nabi kasihkan umat,",Begitu saya kasihkan tuan.,Sabah,Agama & Spiritual,True,"Inderagiri pasirnya lumat. Karang bercampur dengan lokan;; Sebagai Nabi kasihkan umat, Begitu saya kasihkan tuan."
548,"Kalau mandi bawa kumandi,",Mandi adinda dalam telaga;,"Jika mati bawa kumati,",Mati saya dalam syurga.,Sabah,Agama & Spiritual,True,"Kalau mandi bawa kumandi, Mandi adinda dalam telaga;; Jika mati bawa kumati, Mati saya dalam syurga."
549,"Kapal Inggeris Kapten Jerman,",Teluk meneluk di Negeri Jawa;,"Putih kuning merubah iman,",Hitam manis merubah nyawa.,Sabah,Agama & Spiritual,True,"Kapal Inggeris Kapten Jerman, Teluk meneluk di Negeri Jawa;; Putih kuning merubah iman, Hitam manis merubah nyawa."
550,"Kapal terbang berkipas empat,",Putuslah terlepas tali kemudi;,"Habisku titik dalamku makrifat,",Di mana tinggalnya si jantung hati.,Sabah,Agama & Spiritual,True,"Kapal terbang berkipas empat, Putuslah terlepas tali kemudi;; Habisku titik dalamku makrifat, Di mana tinggalnya si jantung hati."
551,"Kayu ara di hujung balai,",Dituruni bulan puasa;,"Adinda tuan janganlah lalai,",Sudah tua badan binasa.,Sabah,Agama & Spiritual,True,"Kayu ara di hujung balai, Dituruni bulan puasa;; Adinda tuan janganlah lalai, Sudah tua badan binasa."
552,"Limau manis di paya lumpur,",Kutanam daun berjajar-jajar;,"Kenapa menangis di pintu kubur,",Lagi hidup tidak belajar.,Sabah,Agama & Spiritual,True,"Limau manis di paya lumpur, Kutanam daun berjajar-jajar;; Kenapa menangis di pintu kubur, Lagi hidup tidak belajar."
553,"Makan tidak bertambahlah tidak,",Makanlah sama di dalam peti;,"Bertemu tidak berpandang pun tidak,",Rasa kiamat di dalam hati.,Sabah,Agama & Spiritual,True,"Makan tidak bertambahlah tidak, Makanlah sama di dalam peti;; Bertemu tidak berpandang pun tidak, Rasa kiamat di dalam hati."
554,"Mati itu terlalu sakit,",Di dalam kubur terlalu sempit;,"Ular dan kala datang menggigit,",Papan dan bumi datang menghimpit.,Sabah,Agama & Spiritual,True,"Mati itu terlalu sakit, Di dalam kubur terlalu sempit;; Ular dan kala datang menggigit, Papan dan bumi datang menghimpit."
555,"Orang Brunei pergi nelayan,",Memancing ikan di tengah laut;,"Kita berdoa mudah-mudahan,",Sampai kita dapat berpaut.,Sabah,Agama & Spiritual,True,"Orang Brunei pergi nelayan, Memancing ikan di tengah laut;; Kita berdoa mudah-mudahan, Sampai kita dapat berpaut."
556,"Pagar ada bertemu tidak,",Buah segamat di dalam peti;,"Berpandang ada bertemu tidak,",Rasa kiamat di dalam hati.,Sabah,Agama & Spiritual,True,"Pagar ada bertemu tidak, Buah segamat di dalam peti;; Berpandang ada bertemu tidak, Rasa kiamat di dalam hati."
557,"Parang jongkong parang siharap,",Diparangku dengan batang kelapa;,"Tinggi gunung tinggi kuharap,",Harap bertutur mulutmu berkata.,Sabah,Agama & Spiritual,True,"Parang jongkong parang siharap, Diparangku dengan batang kelapa;; Tinggi gunung tinggi kuharap, Harap bertutur mulutmu berkata."
558,"Rendang lada disimpul pulih,",Banyak udang di pasar mayang;,"Pandang ada ambil tak boleh,",Banyak orang kasih dan sayang.,Sabah,Agama & Spiritual,True,"Rendang lada disimpul pulih, Banyak udang di pasar mayang;; Pandang ada ambil tak boleh, Banyak orang kasih dan sayang."
559,"Rumah kecil tiang seribu,",Rumah besar tiang sebatang;,"Semasa kecil ditimang ibu,",Sesudah besar ditatang gelombang.,Sabah,Agama & Spiritual,True,"Rumah kecil tiang seribu, Rumah besar tiang sebatang;; Semasa kecil ditimang ibu, Sesudah besar ditatang gelombang."
560,"Satu Cina satulah Melayu,",Jalan-jalan tengah halaman;,"Jangan disangka bunga dah layu,",Kalaulah kembang peruntuh iman.,Sabah,Agama & Spiritual,True,"Satu Cina satulah Melayu, Jalan-jalan tengah halaman;; Jangan disangka bunga dah layu, Kalaulah kembang peruntuh iman."
561,"Selasih berbunga rumput,",Orang Jawa bertanam serai;,"Bagaimana tidakkan luput,",Nyawa di badan lagi bercerai.,Sabah,Agama & Spiritual,True,"Selasih berbunga rumput, Orang Jawa bertanam serai;; Bagaimana tidakkan luput, Nyawa di badan lagi bercerai."
562,"Sembahyang waktu subuh,",Pasang tabir atas tambiran;,"Bau adinda lekat di tubuh,",Dibawa mandi tidakkan hilang.,Sabah,Agama & Spiritual,True,"Sembahyang waktu subuh, Pasang tabir atas tambiran;; Bau adinda lekat di tubuh, Dibawa mandi tidakkan hilang."
563,"Sembahyang bersama-sama,",Angkat tabir Allahuakbar;,"Kalau tuan tidak percaya,",Mari bersumpah di atas mimbar.,Sabah,Agama & Spiritual,True,"Sembahyang bersama-sama, Angkat tabir Allahuakbar;; Kalau tuan tidak percaya, Mari bersumpah di atas mimbar."
564,"Sipitang batu keramat,",Tempat oang menjemur padi:,"Langit bergulung tanda kiamat,",Kami tidak mungkirkan janji.,Sabah,Agama & Spiritual,True,"Sipitang batu keramat, Tempat oang menjemur padi:; Langit bergulung tanda kiamat, Kami tidak mungkirkan janji."
565,"Tetak nipah susunnya nipah,",Tetak kumati berdiri-diri:,Duduk sudah berdiri susah.,Memikirkan badanku tinggal sendiri.,Sabah,Agama & Spiritual,True,"Tetak nipah susunnya nipah, Tetak kumati berdiri-diri:; Duduk sudah berdiri susah. Memikirkan badanku tinggal sendiri."
566,"Ada sirih ada pinang,",Nantikan gambir dengan kapur;,"Sudah dipilih sudah dipinang,",Hanya menanti ijab kabul.,Johor dan Melaka,Budi & Adab,True,"Ada sirih ada pinang, Nantikan gambir dengan kapur;; Sudah dipilih sudah dipinang, Hanya menanti ijab kabul."
567,"Aku suka berumah tinggi,",Pelantar besar sudah roboh;,"Aku suka beranak tiri,",Anak besar senang disuruh.,Johor dan Melaka,Budi & Adab,True,"Aku suka berumah tinggi, Pelantar besar sudah roboh;; Aku suka beranak tiri, Anak besar senang disuruh."
568,"Aku tak suka berumah tinggi,",Tiang bertakuk bendul bertarah,"Aku tak suka beranak tiri,",Anak dikatuk emaknya marah.,Johor dan Melaka,Budi & Adab,True,"Aku tak suka berumah tinggi, Tiang bertakuk bendul bertarah; Aku tak suka beranak tiri, Anak dikatuk emaknya marah."
569,"Ambil buluh di rumpun jering,",Jering bersanggit di batang pinang,Kalau jalak lawan biring,Belum tentu kalah menang.,Johor dan Melaka,Budi & Adab,True,"Ambil buluh di rumpun jering, Jering bersanggit di batang pinang; Kalau jalak lawan biring Belum tentu kalah menang."
570,"Ambilkan saya buah delima,",Masak sebiji di balik daun;,Budi tuan saya terima.,Jadi kenangan bertahun-tahun.,Johor dan Melaka,Budi & Adab,True,"Ambilkan saya buah delima, Masak sebiji di balik daun;; Budi tuan saya terima. Jadi kenangan bertahun-tahun."
571,"Anak Cina mengirim surat,",Dari Jawa sampai ke Deli;,"Hidup kita dikandung adat,",Budi tidak dijual beli.,Johor dan Melaka,Budi & Adab,True,"Anak Cina mengirim surat, Dari Jawa sampai ke Deli;; Hidup kita dikandung adat, Budi tidak dijual beli."
572,"Anak Cina menjual madat,",Dari pasar terus ke Bali;,"Hidup di dunia biar beradat,",Kasih tidak dijual beli.,Johor dan Melaka,Budi & Adab,True,"Anak Cina menjual madat, Dari pasar terus ke Bali;; Hidup di dunia biar beradat, Kasih tidak dijual beli."
573,"Anak Cina ke Tanjung Jati,",Singgah petik buah berembang;,"Dari jauh tiba ke mari,",Kerana budi baik orang.,Johor dan Melaka,Budi & Adab,True,"Anak Cina ke Tanjung Jati, Singgah petik buah berembang;; Dari jauh tiba ke mari, Kerana budi baik orang."
574,"Anak dara di tebing sungai,",Duduk menjerat ketam batu;,"Manis rupa elok perangai,",Tolong pilih yang mana satu.,Johor dan Melaka,Budi & Adab,True,"Anak dara di tebing sungai, Duduk menjerat ketam batu;; Manis rupa elok perangai, Tolong pilih yang mana satu."
575,"Anak dara berkain cukin,",Dari Daik bulan puasa;,"Tidak kira kaya miskin,",Asalkan baik budi bahasa.,Johor dan Melaka,Budi & Adab,True,"Anak dara berkain cukin, Dari Daik bulan puasa;; Tidak kira kaya miskin, Asalkan baik budi bahasa."
576,"Anak itik pandai menari,",Anak angsa terlompat-lompat;,"Rupa cantik dapat dicari,",Budi bahasa mana nak dapat.,Johor dan Melaka,Budi & Adab,True,"Anak itik pandai menari, Anak angsa terlompat-lompat;; Rupa cantik dapat dicari, Budi bahasa mana nak dapat."
577,"Anak teruna menanam betik,",Buah cempedak dalam raga;,"Apalah guna berwajah cantik,",Kalau kurang budi bahasa.,Johor dan Melaka,Budi & Adab,True,"Anak teruna menanam betik, Buah cempedak dalam raga;; Apalah guna berwajah cantik, Kalau kurang budi bahasa."
578,"Anak udang dipanggang saja,",Hendak direndang tidak berkunyit;,"Anak orang dipandang saja,",Hendak dipinang tidak berduit.,Johor dan Melaka,Budi & Adab,True,"Anak udang dipanggang saja, Hendak direndang tidak berkunyit;; Anak orang dipandang saja, Hendak dipinang tidak berduit."
579,"Anak ungka terbang cepat,",Anak kedidi berjalan sedepa:,"Bukan senang mencari sahabat,",Sahabat berbudi sukar dijumpa.,Johor dan Melaka,Budi & Adab,True,"Anak ungka terbang cepat, Anak kedidi berjalan sedepa:; Bukan senang mencari sahabat, Sahabat berbudi sukar dijumpa."
580,Apa diharap padi rendang,Daun berombak ditiup bayu,Apa diharap budinya orang,Tidak sama budinya ibu,Johor dan Melaka,Budi & Adab,True,Apa diharap padi rendang Daun berombak ditiup bayu; Apa diharap budinya orang Tidak sama budinya ibu
581,Apa diharap pada padi,Tinggi rumput dari ruang,Apa diharap pada kami,Budi tiada bahasa pun kurang,Johor dan Melaka,Budi & Adab,True,Apa diharap pada padi Tinggi rumput dari ruang; Apa diharap pada kami Budi tiada bahasa pun kurang
582,Apa diharap pada jerami,Habis padi jerami dibuang,Apa diharap kepada kami,Muka buruk budi kurang,Johor dan Melaka,Budi & Adab,True,Apa diharap pada jerami Habis padi jerami dibuang; Apa diharap kepada kami Muka buruk budi kurang
583,Apa guna bunga raya,Kerana tidak berbau wangi,Apa guna rupa dan kaya,Kalau perangai tidak berbudi,Johor dan Melaka,Budi & Adab,True,Apa guna bunga raya Kerana tidak berbau wangi; Apa guna rupa dan kaya Kalau perangai tidak berbudi
584,Apa guna berkain batik,Kalau tidak berbaju kasa,Apa guna memandang cantik,Kalau tidak berbudi bahasa,Johor dan Melaka,Budi & Adab,True,Apa guna berkain batik Kalau tidak berbaju kasa; Apa guna memandang cantik Kalau tidak berbudi bahasa
585,Apa guna menggali perigi,Air masin bilakan tawar,Apa guna bernikah lari,Nama baik jadi tercemar,Johor dan Melaka,Budi & Adab,True,Apa guna menggali perigi Air masin bilakan tawar; Apa guna bernikah lari Nama baik jadi tercemar
586,Apa guna sayur betik,Kalau tidak menggulai keladi,Apa guna berbini cantik,Kalau hidup tidak berbudi,Johor dan Melaka,Budi & Adab,True,Apa guna sayur betik Kalau tidak menggulai keladi; Apa guna berbini cantik Kalau hidup tidak berbudi
587,Apa khabar tamu Acheh,Kalau Acheh rasinya,Macam mana berkasih,Kalau kasih ada budinya,Johor dan Melaka,Budi & Adab,True,Apa khabar tamu Acheh Kalau Acheh rasinya; Macam mana berkasih Kalau kasih ada budinya
588,Asam kandis mari dihiris,Manis sekali rasa isinya,Dilihat manis dipandang manis,Lebih manis hati budinya,Johor dan Melaka,Budi & Adab,True,Asam kandis mari dihiris Manis sekali rasa isinya; Dilihat manis dipandang manis Lebih manis hati budinya
589,"Ayam terungup beranak lapan,",Seekor mati dimakan buaya:,"Sakit mata memandang bulan,",Bulan tidak menimbang rasa.,Johor dan Melaka,Budi & Adab,True,"Ayam terungup beranak lapan, Seekor mati dimakan buaya:; Sakit mata memandang bulan, Bulan tidak menimbang rasa."
590,"Ayuh encik, ayuh saudara,",Cuba-cuba menabur budi;,"Kalau ada angin utara,",Apa kehendak serba jadi.,Johor dan Melaka,Budi & Adab,True,"Ayuh encik, ayuh saudara, Cuba-cuba menabur budi;; Kalau ada angin utara, Apa kehendak serba jadi."
591,"Bagaimana kalau tak ikat,",Kait dengan duri-durinya;,"Bagaimana aku tak ingat,",Orang baik hati budinya.,Johor dan Melaka,Budi & Adab,True,"Bagaimana kalau tak ikat, Kait dengan duri-durinya;; Bagaimana aku tak ingat, Orang baik hati budinya."
592,"Baik saya menabur padi,",Padi habis dimakan merang;,"Banyak saya menabur budi,",Budi tidak dikenang orang.,Johor dan Melaka,Budi & Adab,True,"Baik saya menabur padi, Padi habis dimakan merang;; Banyak saya menabur budi, Budi tidak dikenang orang."
593,"Baju kebaya disulam kelimkan,",Dipakai mari dara berdandan;,"Miskin kaya jangan bezakan,",Budi jadi satu ujian.,Johor dan Melaka,Budi & Adab,True,"Baju kebaya disulam kelimkan, Dipakai mari dara berdandan;; Miskin kaya jangan bezakan, Budi jadi satu ujian."
594,"Bangun tidur lalu berenang,",Naik rakit batang pinang;,"Habis tali sambung benang,",Kumbang terbang bukan senang.,Johor dan Melaka,Budi & Adab,True,"Bangun tidur lalu berenang, Naik rakit batang pinang;; Habis tali sambung benang, Kumbang terbang bukan senang."
595,Banyak duri perkara duri.,Tidak sama duri mengkuang;,"Banyak budi perkara budi,",Tidak sama budimu seorang.,Johor dan Melaka,Budi & Adab,True,"Banyak duri perkara duri. Tidak sama duri mengkuang;; Banyak budi perkara budi, Tidak sama budimu seorang."
596,"Banyak duri perkara duri,",Mana sama duri selasih;,"Banyak budi perkara budi,",Manakan sama budi kekasih.,Johor dan Melaka,Budi & Adab,True,"Banyak duri perkara duri, Mana sama duri selasih;; Banyak budi perkara budi, Manakan sama budi kekasih."
